States,Regions,latitude,longitude,Dates,Usage
Bihar,ER,25.78541445,87.4799727,23/08/2019,65.4
Jharkhand,ER,23.80039349,86.41998572,23/08/2019,24.2
Odisha,ER,19.82042971,85.90001746,23/08/2019,68.9
West Bengal,ER,22.58039044,88.32994665,23/08/2019,112.9
Sikkim,ER,27.3333303,88.6166475,23/08/2019,1.8
Arunachal Pradesh,NER,27.10039878,93.61660071,23/08/2019,2.1
Assam,NER,26.7499809,94.21666744,23/08/2019,21.2
Manipur,NER,24.79997072,93.95001705,23/08/2019,2.6
Meghalaya,NER,25.57049217,91.8800142,23/08/2019,5.9
Mizoram,NER,23.71039899,92.72001461,23/08/2019,1.8
Nagaland,NER,25.6669979,94.11657019,23/08/2019,2.1
Tripura,NER,23.83540428,91.27999914,23/08/2019,3.5
Punjab,NR,31.51997398,75.98000281,24/08/2019,109.4
Haryana,NR,28.45000633,77.01999101,24/08/2019,120.7
Rajasthan,NR,26.44999921,74.63998124,24/08/2019,223.2
Delhi,NR,28.6699929,77.23000403,24/08/2019,70.2
UP,NR,27.59998069,78.05000565,24/08/2019,263.3
Uttarakhand,NR,30.32040895,78.05000565,24/08/2019,39.3
HP,NR,31.10002545,77.16659704,24/08/2019,31.5
J&K,NR,33.45,76.24,24/08/2019,50.2
Chandigarh,NR,30.71999697,76.78000565,24/08/2019,4.4
Chhattisgarh,WR,22.09042035,82.15998734,24/08/2019,76.2
Gujarat,WR,22.2587,71.1924,24/08/2019,316.4
MP,WR,21.30039105,76.13001949,24/08/2019,224.1
Maharashtra,WR,19.25023195,73.16017493,24/08/2019,444.6
Goa,WR,15.491997,73.81800065,24/08/2019,12.4
DNH,WR,20.26657819,73.0166178,24/08/2019,18.8
Andhra Pradesh,SR,14.7504291,78.57002559,24/08/2019,160.2
Telangana,SR,18.1124,79.0193,24/08/2019,211.7
Karnataka,SR,12.57038129,76.91999711,24/08/2019,196.4
Kerala,SR,8.900372741,76.56999263,24/08/2019,69.8
Tamil Nadu,SR,12.92038576,79.15004187,24/08/2019,270.6
Pondy,SR,11.93499371,79.83000037,24/08/2019,7.1
Bihar,ER,25.78541445,87.4799727,24/08/2019,71
Jharkhand,ER,23.80039349,86.41998572,24/08/2019,23.9
Odisha,ER,19.82042971,85.90001746,24/08/2019,69.3
West Bengal,ER,22.58039044,88.32994665,24/08/2019,111.2
Sikkim,ER,27.3333303,88.6166475,24/08/2019,1.8
Arunachal Pradesh,NER,27.10039878,93.61660071,24/08/2019,2.1
Assam,NER,26.7499809,94.21666744,24/08/2019,22
Manipur,NER,24.79997072,93.95001705,24/08/2019,2.6
Meghalaya,NER,25.57049217,91.8800142,24/08/2019,6
Mizoram,NER,23.71039899,92.72001461,24/08/2019,1.8
Nagaland,NER,25.6669979,94.11657019,24/08/2019,2.2
Tripura,NER,23.83540428,91.27999914,24/08/2019,3.5
Punjab,NR,31.51997398,75.98000281,25/08/2019,107.5
Haryana,NR,28.45000633,77.01999101,25/08/2019,122.4
Rajasthan,NR,26.44999921,74.63998124,25/08/2019,227.8
Delhi,NR,28.6699929,77.23000403,25/08/2019,73.2
UP,NR,27.59998069,78.05000565,25/08/2019,266.5
Uttarakhand,NR,30.32040895,78.05000565,25/08/2019,39.4
HP,NR,31.10002545,77.16659704,25/08/2019,31.1
J&K,NR,33.45,76.24,25/08/2019,48.1
Chandigarh,NR,30.71999697,76.78000565,25/08/2019,4.5
Chhattisgarh,WR,22.09042035,82.15998734,25/08/2019,76.8
Gujarat,WR,22.2587,71.1924,25/08/2019,329.4
MP,WR,21.30039105,76.13001949,25/08/2019,230.9
Maharashtra,WR,19.25023195,73.16017493,25/08/2019,444.1
Goa,WR,15.491997,73.81800065,25/08/2019,11.5
DNH,WR,20.26657819,73.0166178,25/08/2019,18.8
Andhra Pradesh,SR,14.7504291,78.57002559,25/08/2019,166.5
Telangana,SR,18.1124,79.0193,25/08/2019,215.6
Karnataka,SR,12.57038129,76.91999711,25/08/2019,202.9
Kerala,SR,8.900372741,76.56999263,25/08/2019,71.2
Tamil Nadu,SR,12.92038576,79.15004187,25/08/2019,274.3
Pondy,SR,11.93499371,79.83000037,25/08/2019,7.1
Bihar,ER,25.78541445,87.4799727,25/08/2019,67.3
Jharkhand,ER,23.80039349,86.41998572,25/08/2019,24
Odisha,ER,19.82042971,85.90001746,25/08/2019,66.7
West Bengal,ER,22.58039044,88.32994665,25/08/2019,112.4
Sikkim,ER,27.3333303,88.6166475,25/08/2019,1.9
Arunachal Pradesh,NER,27.10039878,93.61660071,25/08/2019,2
Assam,NER,26.7499809,94.21666744,25/08/2019,20.9
Manipur,NER,24.79997072,93.95001705,25/08/2019,2.5
Meghalaya,NER,25.57049217,91.8800142,25/08/2019,6
Mizoram,NER,23.71039899,92.72001461,25/08/2019,1.6
Nagaland,NER,25.6669979,94.11657019,25/08/2019,2
Tripura,NER,23.83540428,91.27999914,25/08/2019,3.6
Punjab,NR,31.51997398,75.98000281,26/08/2019,114
Haryana,NR,28.45000633,77.01999101,26/08/2019,125.4
Rajasthan,NR,26.44999921,74.63998124,26/08/2019,234.8
Delhi,NR,28.6699929,77.23000403,26/08/2019,74.8
UP,NR,27.59998069,78.05000565,26/08/2019,271.7
Uttarakhand,NR,30.32040895,78.05000565,26/08/2019,38.8
HP,NR,31.10002545,77.16659704,26/08/2019,30.4
J&K,NR,33.45,76.24,26/08/2019,50.9
Chandigarh,NR,30.71999697,76.78000565,26/08/2019,4.4
Chhattisgarh,WR,22.09042035,82.15998734,26/08/2019,77.9
Gujarat,WR,22.2587,71.1924,26/08/2019,332.8
MP,WR,21.30039105,76.13001949,26/08/2019,236.3
Maharashtra,WR,19.25023195,73.16017493,26/08/2019,443.7
Goa,WR,15.491997,73.81800065,26/08/2019,11.5
DNH,WR,20.26657819,73.0166178,26/08/2019,18.6
Andhra Pradesh,SR,14.7504291,78.57002559,26/08/2019,167.6
Telangana,SR,18.1124,79.0193,26/08/2019,214.2
Karnataka,SR,12.57038129,76.91999711,26/08/2019,204.9
Kerala,SR,8.900372741,76.56999263,26/08/2019,71.7
Tamil Nadu,SR,12.92038576,79.15004187,26/08/2019,281.8
Pondy,SR,11.93499371,79.83000037,26/08/2019,7.1
Bihar,ER,25.78541445,87.4799727,26/08/2019,71.7
Jharkhand,ER,23.80039349,86.41998572,26/08/2019,24.6
Odisha,ER,19.82042971,85.90001746,26/08/2019,67
West Bengal,ER,22.58039044,88.32994665,26/08/2019,109.4
Sikkim,ER,27.3333303,88.6166475,26/08/2019,1.9
Arunachal Pradesh,NER,27.10039878,93.61660071,26/08/2019,2.1
Assam,NER,26.7499809,94.21666744,26/08/2019,22.1
Manipur,NER,24.79997072,93.95001705,26/08/2019,2.8
Meghalaya,NER,25.57049217,91.8800142,26/08/2019,6.1
Mizoram,NER,23.71039899,92.72001461,26/08/2019,1.9
Nagaland,NER,25.6669979,94.11657019,26/08/2019,2.2
Tripura,NER,23.83540428,91.27999914,26/08/2019,3.4
Punjab,NR,31.51997398,75.98000281,27/08/2019,114.7
Haryana,NR,28.45000633,77.01999101,27/08/2019,124.1
Rajasthan,NR,26.44999921,74.63998124,27/08/2019,233.4
Delhi,NR,28.6699929,77.23000403,27/08/2019,70.7
UP,NR,27.59998069,78.05000565,27/08/2019,267.8
Uttarakhand,NR,30.32040895,78.05000565,27/08/2019,38.5
HP,NR,31.10002545,77.16659704,27/08/2019,30.3
J&K,NR,33.45,76.24,27/08/2019,48
Chandigarh,NR,30.71999697,76.78000565,27/08/2019,4.3
Chhattisgarh,WR,22.09042035,82.15998734,27/08/2019,77
Gujarat,WR,22.2587,71.1924,27/08/2019,329.7
MP,WR,21.30039105,76.13001949,27/08/2019,239.5
Maharashtra,WR,19.25023195,73.16017493,27/08/2019,443.6
Goa,WR,15.491997,73.81800065,27/08/2019,12.7
DNH,WR,20.26657819,73.0166178,27/08/2019,18.7
Andhra Pradesh,SR,14.7504291,78.57002559,27/08/2019,167.4
Telangana,SR,18.1124,79.0193,27/08/2019,216.1
Karnataka,SR,12.57038129,76.91999711,27/08/2019,202.6
Kerala,SR,8.900372741,76.56999263,27/08/2019,70
Tamil Nadu,SR,12.92038576,79.15004187,27/08/2019,268.8
Pondy,SR,11.93499371,79.83000037,27/08/2019,6.9
Bihar,ER,25.78541445,87.4799727,27/08/2019,71.5
Jharkhand,ER,23.80039349,86.41998572,27/08/2019,25.2
Odisha,ER,19.82042971,85.90001746,27/08/2019,65.8
West Bengal,ER,22.58039044,88.32994665,27/08/2019,112.6
Sikkim,ER,27.3333303,88.6166475,27/08/2019,1.9
Arunachal Pradesh,NER,27.10039878,93.61660071,27/08/2019,2.2
Assam,NER,26.7499809,94.21666744,27/08/2019,22.1
Manipur,NER,24.79997072,93.95001705,27/08/2019,2.6
Meghalaya,NER,25.57049217,91.8800142,27/08/2019,6.2
Mizoram,NER,23.71039899,92.72001461,27/08/2019,1.9
Nagaland,NER,25.6669979,94.11657019,27/08/2019,2.2
Tripura,NER,23.83540428,91.27999914,27/08/2019,3.5
Punjab,NR,31.51997398,75.98000281,28/08/2019,111.3
Haryana,NR,28.45000633,77.01999101,28/08/2019,115.8
Rajasthan,NR,26.44999921,74.63998124,28/08/2019,227.9
Delhi,NR,28.6699929,77.23000403,28/08/2019,70
UP,NR,27.59998069,78.05000565,28/08/2019,266.1
Uttarakhand,NR,30.32040895,78.05000565,28/08/2019,36
HP,NR,31.10002545,77.16659704,28/08/2019,28.2
J&K,NR,33.45,76.24,28/08/2019,50.6
Chandigarh,NR,30.71999697,76.78000565,28/08/2019,3.9
Chhattisgarh,WR,22.09042035,82.15998734,28/08/2019,79.7
Gujarat,WR,22.2587,71.1924,28/08/2019,316
MP,WR,21.30039105,76.13001949,28/08/2019,240.9
Maharashtra,WR,19.25023195,73.16017493,28/08/2019,431
Goa,WR,15.491997,73.81800065,28/08/2019,11.9
DNH,WR,20.26657819,73.0166178,28/08/2019,18.5
Andhra Pradesh,SR,14.7504291,78.57002559,28/08/2019,164.8
Telangana,SR,18.1124,79.0193,28/08/2019,216.4
Karnataka,SR,12.57038129,76.91999711,28/08/2019,192.6
Kerala,SR,8.900372741,76.56999263,28/08/2019,64.7
Tamil Nadu,SR,12.92038576,79.15004187,28/08/2019,254.8
Pondy,SR,11.93499371,79.83000037,28/08/2019,6.3
Bihar,ER,25.78541445,87.4799727,28/08/2019,73.4
Jharkhand,ER,23.80039349,86.41998572,28/08/2019,25.3
Odisha,ER,19.82042971,85.90001746,28/08/2019,66.4
West Bengal,ER,22.58039044,88.32994665,28/08/2019,104.1
Sikkim,ER,27.3333303,88.6166475,28/08/2019,1.7
Arunachal Pradesh,NER,27.10039878,93.61660071,28/08/2019,2.1
Assam,NER,26.7499809,94.21666744,28/08/2019,20.3
Manipur,NER,24.79997072,93.95001705,28/08/2019,2.5
Meghalaya,NER,25.57049217,91.8800142,28/08/2019,5.9
Mizoram,NER,23.71039899,92.72001461,28/08/2019,1.9
Nagaland,NER,25.6669979,94.11657019,28/08/2019,2.1
Tripura,NER,23.83540428,91.27999914,28/08/2019,3.5
Punjab,NR,31.51997398,75.98000281,29/08/2019,238.1
Haryana,NR,28.45000633,77.01999101,29/08/2019,212.7
Rajasthan,NR,26.44999921,74.63998124,29/08/2019,243.9
Delhi,NR,28.6699929,77.23000403,29/08/2019,124.6
UP,NR,27.59998069,78.05000565,29/08/2019,405.3
Uttarakhand,NR,30.32040895,78.05000565,29/08/2019,41
HP,NR,31.10002545,77.16659704,29/08/2019,29.6
J&K,NR,33.45,76.24,29/08/2019,39.7
Chandigarh,NR,30.71999697,76.78000565,29/08/2019,6
Chhattisgarh,WR,22.09042035,82.15998734,29/08/2019,97
Gujarat,WR,22.2587,71.1924,29/08/2019,301.1
MP,WR,21.30039105,76.13001949,29/08/2019,172.7
Maharashtra,WR,19.25023195,73.16017493,29/08/2019,407.9
Goa,WR,15.491997,73.81800065,29/08/2019,11.8
DNH,WR,20.26657819,73.0166178,29/08/2019,18.6
Andhra Pradesh,SR,14.7504291,78.57002559,29/08/2019,172.8
Telangana,SR,18.1124,79.0193,29/08/2019,199.8
Karnataka,SR,12.57038129,76.91999711,29/08/2019,188.3
Kerala,SR,8.900372741,76.56999263,29/08/2019,67.7
Tamil Nadu,SR,12.92038576,79.15004187,29/08/2019,276.8
Pondy,SR,11.93499371,79.83000037,29/08/2019,7.4
Bihar,ER,25.78541445,87.4799727,29/08/2019,108.4
Jharkhand,ER,23.80039349,86.41998572,29/08/2019,25.1
Odisha,ER,19.82042971,85.90001746,29/08/2019,105.3
West Bengal,ER,22.58039044,88.32994665,29/08/2019,175.3
Sikkim,ER,27.3333303,88.6166475,29/08/2019,1
Arunachal Pradesh,NER,27.10039878,93.61660071,29/08/2019,2.2
Assam,NER,26.7499809,94.21666744,29/08/2019,31.6
Manipur,NER,24.79997072,93.95001705,29/08/2019,2.6
Meghalaya,NER,25.57049217,91.8800142,29/08/2019,5.4
Mizoram,NER,23.71039899,92.72001461,29/08/2019,1.6
Nagaland,NER,25.6669979,94.11657019,29/08/2019,2.1
Tripura,NER,23.83540428,91.27999914,29/08/2019,5.9
Punjab,NR,31.51997398,75.98000281,30/08/2019,239.6
Haryana,NR,28.45000633,77.01999101,30/08/2019,209.7
Rajasthan,NR,26.44999921,74.63998124,30/08/2019,245.4
Delhi,NR,28.6699929,77.23000403,30/08/2019,125.1
UP,NR,27.59998069,78.05000565,30/08/2019,393.2
Uttarakhand,NR,30.32040895,78.05000565,30/08/2019,38.2
HP,NR,31.10002545,77.16659704,30/08/2019,30
J&K,NR,33.45,76.24,30/08/2019,41.2
Chandigarh,NR,30.71999697,76.78000565,30/08/2019,5.9
Chhattisgarh,WR,22.09042035,82.15998734,30/08/2019,89.8
Gujarat,WR,22.2587,71.1924,30/08/2019,311.6
MP,WR,21.30039105,76.13001949,30/08/2019,167.7
Maharashtra,WR,19.25023195,73.16017493,30/08/2019,412.2
Goa,WR,15.491997,73.81800065,30/08/2019,11.3
DNH,WR,20.26657819,73.0166178,30/08/2019,18.1
Andhra Pradesh,SR,14.7504291,78.57002559,30/08/2019,162.7
Telangana,SR,18.1124,79.0193,30/08/2019,194.5
Karnataka,SR,12.57038129,76.91999711,30/08/2019,179.8
Kerala,SR,8.900372741,76.56999263,30/08/2019,69.2
Tamil Nadu,SR,12.92038576,79.15004187,30/08/2019,274.6
Pondy,SR,11.93499371,79.83000037,30/08/2019,6.9
Bihar,ER,25.78541445,87.4799727,30/08/2019,93.4
Jharkhand,ER,23.80039349,86.41998572,30/08/2019,25.1
Odisha,ER,19.82042971,85.90001746,30/08/2019,103
West Bengal,ER,22.58039044,88.32994665,30/08/2019,174.9
Sikkim,ER,27.3333303,88.6166475,30/08/2019,1.1
Arunachal Pradesh,NER,27.10039878,93.61660071,30/08/2019,2.1
Assam,NER,26.7499809,94.21666744,30/08/2019,31.4
Manipur,NER,24.79997072,93.95001705,30/08/2019,2.4
Meghalaya,NER,25.57049217,91.8800142,30/08/2019,5.3
Mizoram,NER,23.71039899,92.72001461,30/08/2019,1.6
Nagaland,NER,25.6669979,94.11657019,30/08/2019,2.1
Tripura,NER,23.83540428,91.27999914,30/08/2019,5.3
Punjab,NR,31.51997398,75.98000281,31/08/2019,243
Haryana,NR,28.45000633,77.01999101,31/08/2019,208.4
Rajasthan,NR,26.44999921,74.63998124,31/08/2019,245.5
Delhi,NR,28.6699929,77.23000403,31/08/2019,121
UP,NR,27.59998069,78.05000565,31/08/2019,351.9
Uttarakhand,NR,30.32040895,78.05000565,31/08/2019,37.7
HP,NR,31.10002545,77.16659704,31/08/2019,31.5
J&K,NR,33.45,76.24,31/08/2019,42.2
Chandigarh,NR,30.71999697,76.78000565,31/08/2019,5.8
Chhattisgarh,WR,22.09042035,82.15998734,31/08/2019,90.6
Gujarat,WR,22.2587,71.1924,31/08/2019,316.1
MP,WR,21.30039105,76.13001949,31/08/2019,169.8
Maharashtra,WR,19.25023195,73.16017493,31/08/2019,399.2
Goa,WR,15.491997,73.81800065,31/08/2019,11.5
DNH,WR,20.26657819,73.0166178,31/08/2019,18.7
Andhra Pradesh,SR,14.7504291,78.57002559,31/08/2019,159.2
Telangana,SR,18.1124,79.0193,31/08/2019,161.5
Karnataka,SR,12.57038129,76.91999711,31/08/2019,177.7
Kerala,SR,8.900372741,76.56999263,31/08/2019,68.4
Tamil Nadu,SR,12.92038576,79.15004187,31/08/2019,282.1
Pondy,SR,11.93499371,79.83000037,31/08/2019,7.5
Bihar,ER,25.78541445,87.4799727,31/08/2019,79.2
Jharkhand,ER,23.80039349,86.41998572,31/08/2019,25.4
Odisha,ER,19.82042971,85.90001746,31/08/2019,105.7
West Bengal,ER,22.58039044,88.32994665,31/08/2019,164.1
Sikkim,ER,27.3333303,88.6166475,31/08/2019,1.2
Arunachal Pradesh,NER,27.10039878,93.61660071,31/08/2019,2.3
Assam,NER,26.7499809,94.21666744,31/08/2019,33.1
Manipur,NER,24.79997072,93.95001705,31/08/2019,2.4
Meghalaya,NER,25.57049217,91.8800142,31/08/2019,5.3
Mizoram,NER,23.71039899,92.72001461,31/08/2019,1.6
Nagaland,NER,25.6669979,94.11657019,31/08/2019,2.3
Tripura,NER,23.83540428,91.27999914,31/08/2019,5.2
Punjab,NR,31.51997398,75.98000281,1/9/2019,224
Haryana,NR,28.45000633,77.01999101,1/9/2019,200.4
Rajasthan,NR,26.44999921,74.63998124,1/9/2019,240.5
Delhi,NR,28.6699929,77.23000403,1/9/2019,113.9
UP,NR,27.59998069,78.05000565,1/9/2019,350.6
Uttarakhand,NR,30.32040895,78.05000565,1/9/2019,40.2
HP,NR,31.10002545,77.16659704,1/9/2019,30.5
J&K,NR,33.45,76.24,1/9/2019,39.1
Chandigarh,NR,30.71999697,76.78000565,1/9/2019,5.4
Chhattisgarh,WR,22.09042035,82.15998734,1/9/2019,95.8
Gujarat,WR,22.2587,71.1924,1/9/2019,320.2
MP,WR,21.30039105,76.13001949,1/9/2019,174.1
Maharashtra,WR,19.25023195,73.16017493,1/9/2019,386.2
Goa,WR,15.491997,73.81800065,1/9/2019,11.5
DNH,WR,20.26657819,73.0166178,1/9/2019,18.4
Andhra Pradesh,SR,14.7504291,78.57002559,1/9/2019,153.8
Telangana,SR,18.1124,79.0193,1/9/2019,167.1
Karnataka,SR,12.57038129,76.91999711,1/9/2019,171.9
Kerala,SR,8.900372741,76.56999263,1/9/2019,68.6
Tamil Nadu,SR,12.92038576,79.15004187,1/9/2019,277
Pondy,SR,11.93499371,79.83000037,1/9/2019,7.4
Bihar,ER,25.78541445,87.4799727,1/9/2019,96.1
Jharkhand,ER,23.80039349,86.41998572,1/9/2019,26.2
Odisha,ER,19.82042971,85.90001746,1/9/2019,109.6
West Bengal,ER,22.58039044,88.32994665,1/9/2019,172.8
Sikkim,ER,27.3333303,88.6166475,1/9/2019,1.1
Arunachal Pradesh,NER,27.10039878,93.61660071,1/9/2019,2.3
Assam,NER,26.7499809,94.21666744,1/9/2019,36.1
Manipur,NER,24.79997072,93.95001705,1/9/2019,2.4
Meghalaya,NER,25.57049217,91.8800142,1/9/2019,5.5
Mizoram,NER,23.71039899,92.72001461,1/9/2019,1.7
Nagaland,NER,25.6669979,94.11657019,1/9/2019,2.4
Tripura,NER,23.83540428,91.27999914,1/9/2019,5.8
Punjab,NR,31.51997398,75.98000281,2/9/2019,225.2
Haryana,NR,28.45000633,77.01999101,2/9/2019,200.8
Rajasthan,NR,26.44999921,74.63998124,2/9/2019,242.4
Delhi,NR,28.6699929,77.23000403,2/9/2019,113.4
UP,NR,27.59998069,78.05000565,2/9/2019,375.3
Uttarakhand,NR,30.32040895,78.05000565,2/9/2019,40.8
HP,NR,31.10002545,77.16659704,2/9/2019,29.8
J&K,NR,33.45,76.24,2/9/2019,42.7
Chandigarh,NR,30.71999697,76.78000565,2/9/2019,5.2
Chhattisgarh,WR,22.09042035,82.15998734,2/9/2019,100
Gujarat,WR,22.2587,71.1924,2/9/2019,321
MP,WR,21.30039105,76.13001949,2/9/2019,173.2
Maharashtra,WR,19.25023195,73.16017493,2/9/2019,383.2
Goa,WR,15.491997,73.81800065,2/9/2019,11.5
DNH,WR,20.26657819,73.0166178,2/9/2019,18.1
Andhra Pradesh,SR,14.7504291,78.57002559,2/9/2019,152.4
Telangana,SR,18.1124,79.0193,2/9/2019,165.1
Karnataka,SR,12.57038129,76.91999711,2/9/2019,177.6
Kerala,SR,8.900372741,76.56999263,2/9/2019,70
Tamil Nadu,SR,12.92038576,79.15004187,2/9/2019,287.2
Pondy,SR,11.93499371,79.83000037,2/9/2019,7.4
Bihar,ER,25.78541445,87.4799727,2/9/2019,104.5
Jharkhand,ER,23.80039349,86.41998572,2/9/2019,26.6
Odisha,ER,19.82042971,85.90001746,2/9/2019,105
West Bengal,ER,22.58039044,88.32994665,2/9/2019,183.4
Sikkim,ER,27.3333303,88.6166475,2/9/2019,1
Arunachal Pradesh,NER,27.10039878,93.61660071,2/9/2019,2.2
Assam,NER,26.7499809,94.21666744,2/9/2019,35.5
Manipur,NER,24.79997072,93.95001705,2/9/2019,2.5
Meghalaya,NER,25.57049217,91.8800142,2/9/2019,5.7
Mizoram,NER,23.71039899,92.72001461,2/9/2019,1.8
Nagaland,NER,25.6669979,94.11657019,2/9/2019,2.2
Tripura,NER,23.83540428,91.27999914,2/9/2019,5
Punjab,NR,31.51997398,75.98000281,3/9/2019,227.9
Haryana,NR,28.45000633,77.01999101,3/9/2019,196.3
Rajasthan,NR,26.44999921,74.63998124,3/9/2019,237.8
Delhi,NR,28.6699929,77.23000403,3/9/2019,108.1
UP,NR,27.59998069,78.05000565,3/9/2019,378.5
Uttarakhand,NR,30.32040895,78.05000565,3/9/2019,41
HP,NR,31.10002545,77.16659704,3/9/2019,31
J&K,NR,33.45,76.24,3/9/2019,43
Chandigarh,NR,30.71999697,76.78000565,3/9/2019,5.2
Chhattisgarh,WR,22.09042035,82.15998734,3/9/2019,101.4
Gujarat,WR,22.2587,71.1924,3/9/2019,314.9
MP,WR,21.30039105,76.13001949,3/9/2019,172.9
Maharashtra,WR,19.25023195,73.16017493,3/9/2019,389.6
Goa,WR,15.491997,73.81800065,3/9/2019,11.8
DNH,WR,20.26657819,73.0166178,3/9/2019,18.4
Andhra Pradesh,SR,14.7504291,78.57002559,3/9/2019,159.3
Telangana,SR,18.1124,79.0193,3/9/2019,167
Karnataka,SR,12.57038129,76.91999711,3/9/2019,180.1
Kerala,SR,8.900372741,76.56999263,3/9/2019,70.3
Tamil Nadu,SR,12.92038576,79.15004187,3/9/2019,282.9
Pondy,SR,11.93499371,79.83000037,3/9/2019,7.5
Bihar,ER,25.78541445,87.4799727,3/9/2019,98.8
Jharkhand,ER,23.80039349,86.41998572,3/9/2019,25.7
Odisha,ER,19.82042971,85.90001746,3/9/2019,93.3
West Bengal,ER,22.58039044,88.32994665,3/9/2019,176.2
Sikkim,ER,27.3333303,88.6166475,3/9/2019,1.1
Arunachal Pradesh,NER,27.10039878,93.61660071,3/9/2019,2.1
Assam,NER,26.7499809,94.21666744,3/9/2019,36.2
Manipur,NER,24.79997072,93.95001705,3/9/2019,2.5
Meghalaya,NER,25.57049217,91.8800142,3/9/2019,5.8
Mizoram,NER,23.71039899,92.72001461,3/9/2019,1.6
Nagaland,NER,25.6669979,94.11657019,3/9/2019,2.2
Tripura,NER,23.83540428,91.27999914,3/9/2019,5.1
Punjab,NR,31.51997398,75.98000281,4/9/2019,216.8
Haryana,NR,28.45000633,77.01999101,4/9/2019,169.5
Rajasthan,NR,26.44999921,74.63998124,4/9/2019,222.2
Delhi,NR,28.6699929,77.23000403,4/9/2019,94
UP,NR,27.59998069,78.05000565,4/9/2019,316.7
Uttarakhand,NR,30.32040895,78.05000565,4/9/2019,33.6
HP,NR,31.10002545,77.16659704,4/9/2019,27
J&K,NR,33.45,76.24,4/9/2019,40
Chandigarh,NR,30.71999697,76.78000565,4/9/2019,5.2
Chhattisgarh,WR,22.09042035,82.15998734,4/9/2019,103.6
Gujarat,WR,22.2587,71.1924,4/9/2019,294.1
MP,WR,21.30039105,76.13001949,4/9/2019,162.8
Maharashtra,WR,19.25023195,73.16017493,4/9/2019,386.6
Goa,WR,15.491997,73.81800065,4/9/2019,11
DNH,WR,20.26657819,73.0166178,4/9/2019,18.1
Andhra Pradesh,SR,14.7504291,78.57002559,4/9/2019,156.6
Telangana,SR,18.1124,79.0193,4/9/2019,169.4
Karnataka,SR,12.57038129,76.91999711,4/9/2019,169.8
Kerala,SR,8.900372741,76.56999263,4/9/2019,66.3
Tamil Nadu,SR,12.92038576,79.15004187,4/9/2019,264.6
Pondy,SR,11.93499371,79.83000037,4/9/2019,7
Bihar,ER,25.78541445,87.4799727,4/9/2019,93.1
Jharkhand,ER,23.80039349,86.41998572,4/9/2019,26.4
Odisha,ER,19.82042971,85.90001746,4/9/2019,86.8
West Bengal,ER,22.58039044,88.32994665,4/9/2019,162.8
Sikkim,ER,27.3333303,88.6166475,4/9/2019,0.8
Arunachal Pradesh,NER,27.10039878,93.61660071,4/9/2019,2
Assam,NER,26.7499809,94.21666744,4/9/2019,31.4
Manipur,NER,24.79997072,93.95001705,4/9/2019,2.3
Meghalaya,NER,25.57049217,91.8800142,4/9/2019,5.9
Mizoram,NER,23.71039899,92.72001461,4/9/2019,1.7
Nagaland,NER,25.6669979,94.11657019,4/9/2019,2.1
Tripura,NER,23.83540428,91.27999914,4/9/2019,4.8
Punjab,NR,31.51997398,75.98000281,5/9/2019,95.3
Haryana,NR,28.45000633,77.01999101,5/9/2019,105.7
Rajasthan,NR,26.44999921,74.63998124,5/9/2019,205.6
Delhi,NR,28.6699929,77.23000403,5/9/2019,59.2
UP,NR,27.59998069,78.05000565,5/9/2019,232.8
Uttarakhand,NR,30.32040895,78.05000565,5/9/2019,33.2
HP,NR,31.10002545,77.16659704,5/9/2019,24.6
J&K,NR,33.45,76.24,5/9/2019,42.6
Chandigarh,NR,30.71999697,76.78000565,5/9/2019,3.3
Chhattisgarh,WR,22.09042035,82.15998734,5/9/2019,85.1
Gujarat,WR,22.2587,71.1924,5/9/2019,338
MP,WR,21.30039105,76.13001949,5/9/2019,202.7
Maharashtra,WR,19.25023195,73.16017493,5/9/2019,490.5
Goa,WR,15.491997,73.81800065,5/9/2019,10.4
DNH,WR,20.26657819,73.0166178,5/9/2019,18.7
Andhra Pradesh,SR,14.7504291,78.57002559,5/9/2019,201.2
Telangana,SR,18.1124,79.0193,5/9/2019,241.2
Karnataka,SR,12.57038129,76.91999711,5/9/2019,255.6
Kerala,SR,8.900372741,76.56999263,5/9/2019,83
Tamil Nadu,SR,12.92038576,79.15004187,5/9/2019,337.6
Pondy,SR,11.93499371,79.83000037,5/9/2019,8
Bihar,ER,25.78541445,87.4799727,5/9/2019,71.7
Jharkhand,ER,23.80039349,86.41998572,5/9/2019,23.7
Odisha,ER,19.82042971,85.90001746,5/9/2019,79.4
West Bengal,ER,22.58039044,88.32994665,5/9/2019,129
Sikkim,ER,27.3333303,88.6166475,5/9/2019,1.4
Arunachal Pradesh,NER,27.10039878,93.61660071,5/9/2019,2.1
Assam,NER,26.7499809,94.21666744,5/9/2019,23.4
Manipur,NER,24.79997072,93.95001705,5/9/2019,2.3
Meghalaya,NER,25.57049217,91.8800142,5/9/2019,5.4
Mizoram,NER,23.71039899,92.72001461,5/9/2019,1.6
Nagaland,NER,25.6669979,94.11657019,5/9/2019,2.1
Tripura,NER,23.83540428,91.27999914,5/9/2019,3.9
